doc,start,end,surfaceform,class,link,
142,1290,1320,Berliner Netzwerk für Grünzüge,Organisation,NIL,
142,706,729,Berliner Wasserbetriebe,Organisation,http://de.dbpedia.org/resource/Berliner_Wasserbetriebe,
143,38,46,Prignitz,Location,http://de.dbpedia.org/resource/Prignitz,
143,176,182,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
143,1544,1550,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
143,1769,1775,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
143,1927,1933,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
143,103,113,MMS-Keimen,Misc,NIL,
143,648,657,Tempelhof,Location,http://de.dbpedia.org/resource/Flughafen_Berlin-Tempelhof,
143,749,760,Meike Harde,Person,NIL,
143,323,342,Flughafen Tempelhof,Location,http://de.dbpedia.org/resource/Flughafen_Berlin-Tempelhof,
143,366,378,Festival DMY,Event,NIL,
143,527,540,Nadine Brecht,Person,NIL,
143,1272,1290,DDR-Plastikschalen,Misc,NIL,
143,1494,1511,Kurator Max Borka,Person,NIL,
143,1714,1722,Maserati,Organisation,http://de.dbpedia.org/resource/Maserati,
143,2166,2181,Danuta Wodarska,Person,NIL,
144,39,50,rbb AKTUELL,Work,http://de.dbpedia.org/resource/RBB_Aktuell,
144,348,381,Arnsnesta an der Schwarzen Elster,Location,http://de.dbpedia.org/resource/Arnsnesta,
144,551,559,Herzberg,Location,http://de.dbpedia.org/resource/Herzberg,
144,1022,1030,Mühlberg,Location,NIL,
144,694,716,Südwesten Brandenburgs,Location,http://de.dbpedia.org/resource/Brandenburg,
144,653,673,Mühlberg an der Elbe,Location,NIL,
145,432,439,Libanon,Location,http://de.dbpedia.org/resource/Libanon,
145,39,89,Regenbogenfamilienzentrum in der Cherusker Straße,Location,NIL,
145,101,111,Schöneberg,Location,http://de.dbpedia.org/resource/Sch%C3%B6neberg,
145,114,119,Swing,Misc,http://de.dbpedia.org/resource/Swing,
145,139,143,Jazz,Misc,http://de.dbpedia.org/resource/Jazz,
145,146,155,Paul Kuhn,Person,http://de.dbpedia.org/resource/Paul_Kuhn_(St._Michaelsvereinigung),
145,287,290,rbb,Organisation,http://de.dbpedia.org/resource/Rundfunk_Berlin-Brandenburg,
145,334,349,Flughafen Tegel,Location,http://de.dbpedia.org/resource/Flughafen_Berlin-Tegel,
145,567,571,Euro,Misc,http://de.dbpedia.org/resource/Euro,
145,858,862,Euro,Misc,http://de.dbpedia.org/resource/Euro,
145,630,635,Linow,Location,http://de.dbpedia.org/resource/Linow,
145,878,885,Polizei,Location,http://de.dbpedia.org/resource/Polizei,
145,901,915,Tierquälereien,Misc,NIL,
145,978,995,Museums Berggruen,Location,http://de.dbpedia.org/resource/Museum_Berggruen,
145,1145,1152,Picasso,Person,http://de.dbpedia.org/resource/Pablo_Picasso,
145,1294,1320,Kunstmäzen Heinz Berggruen,Person,http://de.dbpedia.org/resource/Heinz_Berggruen,
145,1154,1158,Klee,Person,http://de.dbpedia.org/resource/Paul_Klee,
145,1163,1170,Matisse,Person,http://de.dbpedia.org/resource/Henri_Matisse,
146,101,122,Lebensmittelindustrie,Misc,http://de.dbpedia.org/resource/Lebensmittelindustrie,
146,164,170,Berlin,Location,NIL,
146,737,748,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
146,212,237,Meningokokken-Infektionen,Misc,NIL,
146,833,856,Grundstücksmarktbericht,Misc,NIL,
146,1029,1036,Potsdam,Location,http://de.dbpedia.org/resource/Postdam,
146,915,930,Berliner Umland,Location,NIL,
146,1119,1152,Flüchtlingscamp am Oranienplatz,Location,NIL,
146,1156,1165,Kreuzberg,Location,http://de.dbpedia.org/resource/Berlin-Kreuzberg,
146,1442,1454,Oranienplatz,Location,http://de.dbpedia.org/resource/Oranienplatz,
146,1489,1516,Atelierhaus im Monbijoupark,Location,NIL,
146,1532,1538,August,Misc,http://de.dbpedia.org/resource/August,
146,245,276,Senatsverwaltung für Gesundheit,Organisation,NIL,
147,200,229,Deutschen Rosenschau in Forst,Event,http://de.dbpedia.org/resource/Ostdeutscher_Rosengarten_Forst_(Lausitz),
147,333,356,Flößerfest in Finowfurt,Event,NIL,
147,464,477,Flößer-Verein,Organisation,NIL,
147,542,553,Finow-Kanal,Location,http://de.dbpedia.org/resource/Finowkanal,
147,597,613,Flößer-Tradition,Misc,NIL,
147,659,686,Mode-Designer Wolfgang Joop,Person,NIL,
147,711,721,Wunderkind,Misc,http://de.dbpedia.org/resource/Wunderkind,
147,934,941,München,Location,http://de.dbpedia.org/resource/M%C3%BCnchen,
147,946,950,Sylt,Location,NIL,
147,982,1011,Konzerthaus am Gendarmenmarkt,Location,http://de.dbpedia.org/resource/Schauspielhaus_Berlin,
147,729,736,Potsdam,Location,http://de.dbpedia.org/resource/Postdam,
148,39,45,7. Mai,Event,NIL,
148,55,77,Potsdamer Landgericht,Organisation,http://de.dbpedia.org/resource/Landgericht_Potsdam,
148,118,146,Haus der Berliner Festspiele,Location,http://de.dbpedia.org/resource/Haus_der_Berliner_Festspiele,
148,201,230,deutschsprachigen Theaterwelt,Misc,NIL,
148,563,577,Theatertreffen,Event,http://de.dbpedia.org/resource/Berliner_Theatertreffen,
148,377,391,Kalten Krieges,Event,http://de.dbpedia.org/resource/Kalter_Krieg,
148,701,724,Berliner Theatertreffen,Event,http://de.dbpedia.org/resource/Berliner_Theatertreffen,
148,732,762,Kultur- und Theater-Hauptstadt,Misc,NIL,
148,799,805,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
148,899,912,Murmel Murmel,Work,NIL,
148,330,353,Berliner Theatertreffen,Event,http://de.dbpedia.org/resource/Berliner_Theatertreffen,
148,871,881,Volksbühne,Location,http://de.dbpedia.org/resource/Freie_Volksb%C3%BChne,
149,1510,1530,Berliner Domkantorei,Organisation,http://de.dbpedia.org/resource/Berliner_Domkantorei,
149,1578,1590,Berliner Dom,Location,http://de.dbpedia.org/resource/Berliner_Dom,
149,910,916,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
149,656,677,Deutschen Roten Kreuz,Organisation,http://de.dbpedia.org/resource/Deutsches_Rotes_Kreuz,
149,1342,1353,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
150,117,120,RBB,Organisation,http://de.dbpedia.org/resource/Rundfunk_Berlin-Brandenburg,
150,50,57,Cottbus,Location,http://de.dbpedia.org/resource/Cottbus,
150,212,216,Elbe,Location,http://de.dbpedia.org/resource/Elbe,
150,782,786,Elbe,Location,http://de.dbpedia.org/resource/Elbe,
150,1470,1474,Elbe,Location,http://de.dbpedia.org/resource/Elbe,
150,1550,1554,Elbe,Location,http://de.dbpedia.org/resource/Elbe,
150,257,265,Prignitz,Location,http://de.dbpedia.org/resource/Prignitz,
150,1430,1438,Prignitz,Location,http://de.dbpedia.org/resource/Prignitz,
150,270,281,Wittenberge,Location,http://de.dbpedia.org/resource/Wittenberge,
150,403,414,Wittenberge,Location,http://de.dbpedia.org/resource/Wittenberge,
150,488,501,Alten Ölmühle,Location,NIL,
